Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux,Value
2508,2.045045045045045,0.7773651679208454,"[17, 5, 14, 29]",9,6,9,0,0,2,1.9252348228306337e-06
2509,2.036036036036036,0.8063989326099908,"[5, 14]",7,7,7,1,0,0,-1.104730838094451e-06
2510,2.063063063063063,0.7876797851721572,"[5, 14]",6,7,7,2,0,1,1.6195920193088058e-06
2511,2.099099099099099,0.8233575995527498,"[14, 17, 26, 5]",8,7,7,3,1,1,-3.9253950170802985e-07
2512,2.0765765765765765,0.7835936423759049,"[17, 5, 14]",9,7,5,1,0,1,2.49085901009412e-06
2513,1.990990990990991,0.8292775626631712,"[5, 17, 14]",9,7,6,4,0,0,-4.870779469015645e-06
2514,2.081081081081081,0.7917577116385401,"[5, 17, 14, 29]",9,8,7,1,0,1,1.8945118252576647e-06
2515,2.1486486486486487,0.8350213224974048,"[14, 5, 26]",6,8,9,4,0,0,3.2165376435385e-07
2516,2.0045045045045047,0.8043869971326542,"[14, 26, 5, 17]",8,8,7,1,0,1,-2.0628652453222166e-06
2517,1.9414414414414407,0.8022556964196214,"[5, 14, 17]",9,7,3,3,1,1,-4.155310105053036e-06
2518,2.0225225225225225,0.8152599657211406,"[14, 5]",7,8,9,3,0,0,-2.420483995782912e-06
2519,2.058558558558558,0.7908948444176505,"[14, 5, 17]",6,8,9,2,0,1,1.1566760840069757e-06
2520,2.1486486486486487,0.7731190708507311,"[5, 14, 17]",9,7,9,0,0,0,6.084025827908691e-06
2521,2.0405405405405403,0.7805182613287018,"[14, 17, 5]",8,9,5,0,0,3,1.468087178700694e-06
2522,2.108108108108108,0.7592727092970498,"[14, 17, 5, 26]",9,8,9,1,0,3,5.900273977963873e-06
2523,2.058558558558558,0.7908948444176505,"[14, 5]",8,6,3,1,1,0,1.1566760840069757e-06
2524,2.130630630630631,0.7586953308346966,"[5, 14, 29]",9,8,5,1,0,1,6.77217966447512e-06
2525,2.054054054054054,0.8220693218431259,"[5, 17, 26, 14]",9,7,5,3,0,1,-1.908933064349115e-06
2526,2.112612612612613,0.8021032439517056,"[14, 5, 29, 17]",9,8,9,1,0,1,2.07688631554728e-06
2527,2.0405405405405403,0.8033727972057582,"[5, 14]",9,8,9,2,0,0,-6.594014919079113e-07
2528,2.072072072072072,0.8261748712343142,"[14, 5, 26]",8,8,9,4,0,1,-1.6365846280351064e-06
2529,2.09009009009009,0.8077626723447154,"[26, 5, 14]",9,7,5,3,0,1,7.319015120895789e-07
2530,2.121621621621621,0.7951101014177496,"[5, 26, 14]",9,8,9,1,0,1,3.055129107078832e-06
2531,2.1576576576576576,0.7829691197310449,"[5, 17, 29, 14]",9,8,7,1,0,0,5.494365464306657e-06
2532,2.054054054054054,0.8220693218431259,"[17, 14, 26, 5]",9,8,7,4,0,0,-1.908933064349115e-06
2533,2.099099099099099,0.817843483183433,"[5, 17, 14, 26]",7,7,9,1,0,1,1.2075992240829006e-07
2534,2.036036036036036,0.771997795321072,"[5, 14, 29]",9,7,5,1,1,2,2.097610711606385e-06
2535,2.0315315315315314,0.7924396126678964,"[14, 5, 17]",9,6,9,1,0,0,3.1086070835748014e-08
2536,2.0315315315315314,0.8422639156025566,"[5, 14]",6,7,7,5,0,0,-4.606970925144418e-06
2537,2.0675675675675675,0.778635790667876,"[14, 5, 26]",9,8,9,0,0,1,2.6251133171299946e-06
2538,2.081081081081081,0.841622384291199,"[3, 5, 14, 17]",9,8,0,2,0,1,-2.747303116984888e-06
2539,2.0945945945945947,0.793108077841898,"[5, 14, 17]",9,8,7,2,0,2,2.259703725892345e-06
2540,2.103603603603604,0.7862423293933886,"[14, 5, 17]",9,7,9,0,0,2,3.226087625388336e-06
2541,1.936936936936937,0.8158972439879524,"[14, 29, 5, 17]",9,7,9,2,0,0,-5.588809556047173e-06
2542,2.0135135135135136,0.7929538666645037,"[17, 5, 14]",9,8,7,2,0,1,-6.713117622740041e-07
2543,1.972972972972973,0.8557440673288346,"[5, 14]",9,6,3,6,1,1,-7.989026811046717e-06
2544,2.063063063063063,0.8323686887516281,"[5, 17, 26, 14]",9,8,7,4,0,1,-2.5404196553404523e-06
2545,2.108108108108108,0.8111368632260447,"[17, 5, 14]",9,6,6,2,0,0,1.0723308296889535e-06
2546,2.045045045045045,0.8115388141244637,"[5, 14, 26]",9,7,6,4,0,0,-1.2559299806328404e-06
2547,2.054054054054054,0.8275552813385176,"[14, 17, 5]",6,6,7,2,0,1,-2.4196114144433173e-06
2548,2.135135135135135,0.7668055200882192,"[5, 26, 17, 14]",9,8,9,0,0,1,6.1808480752112655e-06
2549,2.0,0.7959171834405434,"[5, 14, 17]",9,6,2,1,1,0,-1.4380568476521236e-06
2550,2.175675675675676,0.8132072936727591,"[5, 14, 26]",9,7,5,2,0,0,3.3340737033491343e-06
2551,2.09009009009009,0.796480374725055,"[5, 17, 14]",9,7,6,1,0,2,1.7821508146080665e-06
2552,1.9954954954954955,0.8374587056625687,"[5, 17, 14]",8,7,9,4,0,0,-5.46871601806943e-06
2553,2.072072072072072,0.7753173247504086,"[17, 5, 29, 14]",9,7,9,3,0,0,3.097655198207905e-06
2554,2.081081081081081,0.8087209625118332,"[5, 14, 29, 26]",9,7,6,2,0,0,3.154325456013055e-07
2555,2.0945945945945947,0.837507380972442,"[17, 5, 14]",9,8,9,3,0,1,-1.8733495507649613e-06
2556,2.099099099099099,0.8288350321366262,"[14, 5, 17]",9,8,9,4,1,0,-9.024240965607384e-07
2557,1.9684684684684688,0.8149598976316995,"[5, 14]",9,7,7,4,0,0,-4.356131674335955e-06
2558,2.0315315315315314,0.8314499119098144,"[5, 14, 26, 17]",7,8,9,5,0,1,-3.600314283154805e-06
2559,2.0945945945945947,0.775803520146114,"[17, 5, 14, 26, 29]",7,7,2,1,1,1,3.870554659191422e-06
2560,2.09009009009009,0.8188895422123721,"[5, 17, 14]",9,8,2,2,1,1,-3.038792935289932e-07
2561,2.072072072072072,0.8424453923703327,"[17, 14, 29, 5, 26]",7,8,9,5,0,1,-3.151178911112512e-06
2562,2.0675675675675675,0.8015440034905215,"[14, 5]",9,8,5,2,0,1,4.92627953776117e-07
2563,2.0675675675675675,0.7901729190628471,"[5, 14]",9,7,9,2,0,1,1.5511422645697663e-06
2564,2.103603603603604,0.8145095882236268,"[14, 5, 17]",9,7,9,2,0,0,5.947380659835483e-07
2565,2.1486486486486487,0.824112286957307,"[26, 14, 5, 17]",7,7,9,2,0,1,1.3371567543806118e-06
2566,2.0135135135135136,0.8427477668075382,"[17, 5, 14]",9,7,7,3,0,0,-5.306538615691361e-06
2567,2.018018018018018,0.8559822172422554,"[29, 5, 14]",6,8,7,5,0,1,-6.374878693199125e-06
2568,1.990990990990991,0.7669118362786903,"[17, 5, 14]",6,7,7,0,0,1,9.347366452039032e-07
2569,2.103603603603604,0.7976694478549708,"[5, 14]",6,8,7,1,0,1,2.162357204630821e-06
2570,2.0135135135135136,0.8264831983725527,"[5, 14]",7,7,7,3,0,0,-3.792498459115367e-06
2571,2.0765765765765765,0.8175069656619901,"[5, 14, 17, 29]",9,7,5,1,0,1,-6.660727894382918e-07
2572,2.121621621621621,0.8230728656412046,"[14, 5, 26]",9,8,9,4,0,0,4.521244167047508e-07
2573,2.0495495495495497,0.8084814964567331,"[14, 5, 17, 26]",8,6,9,2,0,1,-8.076979322136577e-07
2574,2.1171171171171173,0.7579292907329332,"[17, 5, 26, 14]",7,8,5,0,0,1,6.3525938716270825e-06
2575,2.0945945945945947,0.7699489126659286,"[5, 17, 14]",9,8,8,0,0,0,4.41554980378585e-06
2576,2.0315315315315314,0.8204933933332591,"[17, 5, 14, 26]",9,6,5,3,0,1,-2.580391180523133e-06
2577,2.0855855855855854,0.838480293775115,"[26, 5, 17, 14]",9,7,9,3,0,0,-2.2911797127570817e-06
2578,2.0405405405405403,0.8089855530513882,"[5, 17, 26, 14]",9,8,7,3,0,1,-1.1818830919152685e-06
2579,2.0,0.7844645405527362,"[17, 14, 5]",9,7,9,0,0,1,-3.71950402813036e-07
2580,1.9504504504504503,0.8028652168061973,"[17, 14, 29, 5]",9,8,7,2,0,0,-3.884785873937491e-06
2581,2.0135135135135136,0.8098920643673181,"[14, 5, 26, 17, 29]",9,7,7,2,0,1,-2.248058886219871e-06
2582,2.027027027027027,0.8123421192596431,"[5, 14, 26]",7,8,5,3,0,3,-1.985235077396787e-06
2583,2.058558558558558,0.8245079123091277,"[14, 17, 5, 26]",9,8,9,5,1,1,-1.972305467322878e-06
2584,2.0405405405405403,0.7862941752443775,"[14, 5, 17, 26]",9,7,7,1,0,1,9.304174800415912e-07
2585,2.072072072072072,0.7983207682885088,"[14, 17, 5, 29]",9,7,6,2,0,1,9.56304974534215e-07
2586,2.063063063063063,0.804729001115173,"[5, 14, 17]",7,8,5,3,0,0,3.2510402047031875e-08
2587,1.9684684684684688,0.8149598976316995,"[5, 17, 26, 14]",9,8,5,2,1,1,-4.356131674335955e-06
2588,2.1621621621621623,0.7615243172753177,"[17, 26, 5, 14]",9,8,7,1,0,1,7.654256230185186e-06
2589,1.981981981981982,0.8125929892570567,"[17, 5, 14]",9,8,5,3,0,2,-3.644905201274148e-06
2590,2.045045045045045,0.8226146086363,"[14, 5, 17]",5,7,9,3,0,1,-2.286956270935943e-06
2591,2.063063063063063,0.7934035654851268,"[5, 17, 14, 26]",7,7,5,2,0,1,1.086775346312161e-06
2592,2.072072072072072,0.8477995121971115,"[5, 17, 14, 26]",9,8,7,5,0,1,-3.649584537629229e-06
2593,2.058558558558558,0.7851527756881226,"[5, 14, 26]",9,7,7,1,0,2,1.691195193633278e-06
2594,2.112612612612613,0.779211472538248,"[14, 5]",9,8,7,1,0,1,4.207841176948987e-06
2595,1.9414414414414407,0.8299777534464476,"[17, 14, 5]",9,7,7,5,0,1,-6.735907784559934e-06
2596,1.9864864864864864,0.7929538666645037,"[5, 14]",8,7,7,1,0,1,-1.6531020076970273e-06
2597,2.13963963963964,0.797822747558088,"[14, 17, 5, 26]",7,7,9,0,0,0,3.4571404646343677e-06
2598,2.0765765765765765,0.8063610180276339,"[5, 17, 26, 14]",9,8,9,1,0,0,3.714839320305164e-07
2599,2.036036036036036,0.777836981466073,"[5, 17, 14]",9,7,5,1,0,0,1.554051112063806e-06
2600,2.0675675675675675,0.7490159048583068,"[5, 29, 14, 17]",9,8,7,0,0,1,5.3823765502828e-06
2601,2.0045045045045047,0.8210893754172299,"[5, 14]",9,8,7,1,0,1,-3.6176603531207934e-06
2602,1.9864864864864864,0.815459949771178,"[14, 5]",5,8,9,2,0,1,-3.74815382090376e-06
2603,2.0765765765765765,0.7893470530302839,"[14, 5, 26]",7,6,7,1,0,1,1.9552841005708723e-06
2604,2.0405405405405403,0.820095831325323,"[14, 5]",8,7,2,2,1,1,-2.2161194151667406e-06
2605,2.0405405405405403,0.8200958313253229,"[5, 14]",6,7,5,3,0,1,-2.216119415166727e-06
2606,2.081081081081081,0.8031063574959483,"[5, 26, 14]",9,8,7,2,0,0,8.38086281625285e-07
2607,2.0945945945945947,0.7521116983856038,"[5, 17, 14]",9,8,7,0,0,1,6.075984804555462e-06
2608,2.058558558558558,0.8354117816811469,"[5, 17, 14]",9,7,5,5,0,0,-2.987327547821809e-06
2609,2.0135135135135136,0.815459949771178,"[5, 17, 14]",9,8,5,6,0,1,-2.766363575480737e-06
2610,2.018018018018018,0.8125929892570566,"[5, 17, 14, 29, 26]",9,7,9,2,0,1,-2.3358515407101346e-06
2611,2.0495495495495497,0.7741729054797654,"[5, 17, 14, 29]",9,7,9,1,0,2,2.386028643582583e-06
2612,1.9954954954954955,0.8374587056625687,"[14, 5]",7,7,7,7,0,0,-5.46871601806943e-06
2613,2.063063063063063,0.7934035654851267,"[14, 5, 17]",7,7,5,2,0,1,1.0867753463121745e-06
2614,2.0315315315315314,0.7924396126678963,"[5, 17, 14]",9,8,7,0,0,1,3.1086070835761566e-08
2615,2.0405405405405403,0.8255949044857465,"[14, 5, 26, 17]",9,6,7,4,0,0,-2.728018493344624e-06
2616,2.0,0.8293267181454268,"[14, 5, 26, 17]",9,8,7,5,0,1,-4.548091851526356e-06
2617,2.0495495495495497,0.7857755627978601,"[14, 17, 5]",9,7,9,2,0,1,1.3059576184701728e-06
2618,2.063063063063063,0.8103323632877316,"[14, 29, 17, 5]",4,8,9,1,0,1,-4.890967574054206e-07
2619,2.018018018018018,0.7842566527683643,"[14, 17, 5]",9,8,9,0,0,0,3.019283367962253e-07
2620,2.108108108108108,0.7710996009560597,"[14, 17, 5]",9,7,9,1,0,1,4.799329371238406e-06
2621,2.0945945945945947,0.793108077841898,"[5, 17, 14]",7,8,2,1,1,2,2.259703725892345e-06
2622,2.072072072072072,0.7811316968436159,"[14, 17, 5]",9,6,7,1,0,2,2.556405495236693e-06
