Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux
99,2.027027027027027,0.7782037497913458,"[29, 14, 5]",5,7,5,1,0,1
100,2.0855855855855854,0.7768537132156773,"[14, 17, 29, 5]",5,8,5,3,1,1
101,2.0945945945945947,0.7640494449705395,"[1, 32, 5, 14]",0,8,7,2,0,1
102,2.0495495495495497,0.8413922822600971,"[17, 29, 14, 5, 26]",6,6,5,3,0,1
103,2.0765765765765765,0.8007298655844591,"[3, 5, 26, 17, 14]",1,8,0,4,1,2
104,2.1126126126126126,0.7675095904442579,"[5, 17, 26, 14]",3,7,6,3,0,2
105,1.972972972972973,0.8123421192596432,"[5, 29, 17, 14, 26]",5,6,5,2,0,1
106,2.1171171171171173,0.7872138708948209,"[29, 5, 14, 17]",6,7,4,0,2,1
107,1.936936936936937,0.804729001115173,"[28, 5, 26, 14]",5,7,7,2,0,1
108,2.009009009009009,0.8182919579375431,"[5, 17, 14]",9,8,5,3,1,0
109,2.063063063063063,0.7819141066723375,"[5, 29, 17, 14]",9,11,5,1,0,3
110,2.0675675675675675,0.7550328466274591,"[17, 5, 14, 29]",9,8,6,1,1,1
111,2.1126126126126126,0.7435535464250629,"[17, 14, 5, 26]",2,8,9,1,2,1
112,2.1576576576576576,0.7887270860114184,"[17, 14, 5, 26]",7,7,4,1,1,2
113,2.0405405405405403,0.8089855530513882,"[14, 17, 5]",5,8,9,4,1,1
114,2.099099099099099,0.7896955705886475,"[14, 5, 17, 29]",6,7,4,2,3,3
115,2.054054054054054,0.8437991851964788,"[5, 14, 29, 17]",5,7,2,6,2,1
116,2.0585585585585586,0.7965955238903089,"[3, 14, 5]",3,8,0,2,0,2
117,2.018018018018018,0.7726311862073174,"[5, 17, 14]",1,8,7,0,1,1
118,2.171171171171171,0.7713638843380377,"[29, 17, 26, 5, 14]",4,8,5,0,0,1
119,2.1486486486486487,0.7371665043795472,"[14, 17, 5]",7,7,5,0,1,1
120,2.099099099099099,0.754533267439808,"[14, 17, 5]",5,6,4,1,2,1
121,2.018018018018018,0.7667523564648955,"[17, 14, 5]",4,7,9,1,1,1
122,2.036036036036036,0.8554105460627881,"[14, 29, 17, 5]",7,8,5,7,0,1
123,2.1171171171171173,0.7458935998114044,"[26, 14, 5, 17]",9,7,7,0,1,1
124,2.0495495495495497,0.8305669299554026,"[14, 29, 17, 5, 26]",3,6,5,3,1,1
125,2.0675675675675675,0.7728026402344472,"[14, 5, 26, 29]",4,8,7,2,0,1
126,2.036036036036036,0.766114105225155,"[29, 5, 17, 14]",8,6,5,1,0,1
127,2.0945945945945947,0.793108077841898,"[5, 14, 17]",6,8,9,1,1,2
